[02-18 00:51] === Binance V3 启动 ===
[02-18 00:51] 原则: 均线多头+回调企稳 | 严格止损2%
[02-18 00:51] BTCUSDT: 价格$67,394 | MA20=68,978 | MA50=68,469 | 信号: None
[02-27 12:36] BTCUSDT: 价格$67,252 | MA20=66,061 | MA50=66,748 | 信号: None
[02-27 12:36] ETHUSDT: 价格$2,027 | MA20=1,952 | MA50=1,951 | 信号: 做多
[02-27 12:41] BTCUSDT: 价格$67,310 | MA20=66,064 | MA50=66,749 | 信号: None
[02-27 12:41] ETHUSDT: 价格$2,028 | MA20=1,952 | MA50=1,951 | 信号: 做多
[02-27 12:46] BTCUSDT: 价格$67,353 | MA20=66,066 | MA50=66,750 | 信号: None
[02-27 12:46] ETHUSDT: 价格$2,029 | MA20=1,952 | MA50=1,951 | 信号: 做多
[02-27 12:51] BTCUSDT: 价格$67,420 | MA20=66,070 | MA50=66,752 | 信号: None
[02-27 12:51] ETHUSDT: 价格$2,032 | MA20=1,953 | MA50=1,951 | 信号: 做多
[02-27 12:56] BTCUSDT: 价格$67,550 | MA20=66,076 | MA50=66,754 | 信号: None
[02-27 12:56] ETHUSDT: 价格$2,040 | MA20=1,953 | MA50=1,951 | 信号: 做多
[02-27 13:01] BTCUSDT: 价格$67,628 | MA20=66,227 | MA50=66,779 | 信号: None
[02-27 13:01] ETHUSDT: 价格$2,046 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:06] BTCUSDT: 价格$67,754 | MA20=66,234 | MA50=66,781 | 信号: None
[02-27 13:06] ETHUSDT: 价格$2,050 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:11] BTCUSDT: 价格$67,884 | MA20=66,240 | MA50=66,784 | 信号: None
[02-27 13:11] ETHUSDT: 价格$2,052 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:16] BTCUSDT: 价格$68,151 | MA20=66,254 | MA50=66,789 | 信号: None
[02-27 13:16] ETHUSDT: 价格$2,061 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:21] BTCUSDT: 价格$68,031 | MA20=66,248 | MA50=66,787 | 信号: None
[02-27 13:21] ETHUSDT: 价格$2,060 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:26] BTCUSDT: 价格$67,952 | MA20=66,244 | MA50=66,785 | 信号: None
[02-27 13:26] ETHUSDT: 价格$2,058 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:31] BTCUSDT: 价格$67,842 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 13:31] ETHUSDT: 价格$2,051 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:36] BTCUSDT: 价格$67,868 | MA20=66,239 | MA50=66,783 | 信号: None
[02-27 13:36] ETHUSDT: 价格$2,050 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:41] BTCUSDT: 价格$67,759 | MA20=66,234 | MA50=66,781 | 信号: None
[02-27 13:41] ETHUSDT: 价格$2,048 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:46] BTCUSDT: 价格$67,765 | MA20=66,234 | MA50=66,781 | 信号: None
[02-27 13:46] ETHUSDT: 价格$2,047 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:51] BTCUSDT: 价格$67,790 | MA20=66,236 | MA50=66,782 | 信号: None
[02-27 13:51] ETHUSDT: 价格$2,047 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 13:56] BTCUSDT: 价格$67,843 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 13:56] ETHUSDT: 价格$2,049 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:01] BTCUSDT: 价格$67,790 | MA20=66,236 | MA50=66,782 | 信号: None
[02-27 14:01] ETHUSDT: 价格$2,044 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:06] BTCUSDT: 价格$67,833 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 14:06] ETHUSDT: 价格$2,047 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:11] BTCUSDT: 价格$67,830 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 14:11] ETHUSDT: 价格$2,046 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:16] BTCUSDT: 价格$67,838 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 14:16] ETHUSDT: 价格$2,046 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:21] BTCUSDT: 价格$67,800 | MA20=66,236 | MA50=66,782 | 信号: None
[02-27 14:21] ETHUSDT: 价格$2,046 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:26] BTCUSDT: 价格$67,770 | MA20=66,235 | MA50=66,781 | 信号: None
[02-27 14:26] ETHUSDT: 价格$2,042 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 14:31] BTCUSDT: 价格$67,831 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 14:31] ETHUSDT: 价格$2,045 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:36] BTCUSDT: 价格$67,808 | MA20=66,237 | MA50=66,782 | 信号: None
[02-27 14:36] ETHUSDT: 价格$2,045 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:41] BTCUSDT: 价格$67,840 | MA20=66,238 | MA50=66,783 | 信号: None
[02-27 14:41] ETHUSDT: 价格$2,046 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:46] BTCUSDT: 价格$67,824 | MA20=66,237 | MA50=66,783 | 信号: None
[02-27 14:46] ETHUSDT: 价格$2,045 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:51] BTCUSDT: 价格$67,777 | MA20=66,235 | MA50=66,782 | 信号: None
[02-27 14:51] ETHUSDT: 价格$2,044 | MA20=1,963 | MA50=1,953 | 信号: 做多
[02-27 14:56] BTCUSDT: 价格$67,728 | MA20=66,232 | MA50=66,781 | 信号: None
[02-27 14:56] ETHUSDT: 价格$2,042 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:01] BTCUSDT: 价格$67,734 | MA20=66,233 | MA50=66,781 | 信号: None
[02-27 15:01] ETHUSDT: 价格$2,041 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:06] BTCUSDT: 价格$67,777 | MA20=66,235 | MA50=66,782 | 信号: None
[02-27 15:06] ETHUSDT: 价格$2,042 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:11] BTCUSDT: 价格$67,690 | MA20=66,231 | MA50=66,780 | 信号: None
[02-27 15:11] ETHUSDT: 价格$2,039 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:16] BTCUSDT: 价格$67,678 | MA20=66,230 | MA50=66,780 | 信号: None
[02-27 15:16] ETHUSDT: 价格$2,037 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:21] BTCUSDT: 价格$67,637 | MA20=66,228 | MA50=66,779 | 信号: None
[02-27 15:21] ETHUSDT: 价格$2,034 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:26] BTCUSDT: 价格$67,551 | MA20=66,224 | MA50=66,777 | 信号: None
[02-27 15:26] ETHUSDT: 价格$2,031 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 15:31] BTCUSDT: 价格$67,640 | MA20=66,228 | MA50=66,779 | 信号: None
[02-27 15:31] ETHUSDT: 价格$2,034 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:36] BTCUSDT: 价格$67,745 | MA20=66,233 | MA50=66,781 | 信号: None
[02-27 15:36] ETHUSDT: 价格$2,038 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:41] BTCUSDT: 价格$67,771 | MA20=66,235 | MA50=66,781 | 信号: None
[02-27 15:41] ETHUSDT: 价格$2,039 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:46] BTCUSDT: 价格$67,740 | MA20=66,233 | MA50=66,781 | 信号: None
[02-27 15:46] ETHUSDT: 价格$2,035 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:51] BTCUSDT: 价格$67,733 | MA20=66,233 | MA50=66,781 | 信号: None
[02-27 15:51] ETHUSDT: 价格$2,036 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 15:56] BTCUSDT: 价格$67,680 | MA20=66,230 | MA50=66,780 | 信号: None
[02-27 15:56] ETHUSDT: 价格$2,037 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 16:01] BTCUSDT: 价格$67,652 | MA20=66,229 | MA50=66,779 | 信号: None
[02-27 16:01] ETHUSDT: 价格$2,037 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 16:06] BTCUSDT: 价格$67,616 | MA20=66,227 | MA50=66,778 | 信号: None
[02-27 16:06] ETHUSDT: 价格$2,036 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 16:11] BTCUSDT: 价格$67,667 | MA20=66,229 | MA50=66,779 | 信号: None
[02-27 16:11] ETHUSDT: 价格$2,038 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 16:16] BTCUSDT: 价格$67,599 | MA20=66,226 | MA50=66,778 | 信号: None
[02-27 16:16] ETHUSDT: 价格$2,035 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 16:21] BTCUSDT: 价格$67,582 | MA20=66,225 | MA50=66,778 | 信号: None
[02-27 16:21] ETHUSDT: 价格$2,032 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 16:26] BTCUSDT: 价格$67,616 | MA20=66,227 | MA50=66,778 | 信号: None
[02-27 16:26] ETHUSDT: 价格$2,035 | MA20=1,962 | MA50=1,953 | 信号: 做多
[02-27 16:31] BTCUSDT: 价格$67,544 | MA20=66,223 | MA50=66,777 | 信号: None
[02-27 16:31] ETHUSDT: 价格$2,032 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 16:36] BTCUSDT: 价格$67,594 | MA20=66,226 | MA50=66,778 | 信号: None
[02-27 16:36] ETHUSDT: 价格$2,031 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 16:41] BTCUSDT: 价格$67,472 | MA20=66,220 | MA50=66,775 | 信号: None
[02-27 16:41] ETHUSDT: 价格$2,025 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 16:46] BTCUSDT: 价格$67,619 | MA20=66,227 | MA50=66,778 | 信号: None
[02-27 16:46] ETHUSDT: 价格$2,027 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 16:51] BTCUSDT: 价格$67,697 | MA20=66,231 | MA50=66,780 | 信号: None
[02-27 16:51] ETHUSDT: 价格$2,029 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 16:56] BTCUSDT: 价格$67,702 | MA20=66,231 | MA50=66,780 | 信号: None
[02-27 16:56] ETHUSDT: 价格$2,031 | MA20=1,962 | MA50=1,952 | 信号: 做多
[02-27 17:01] BTCUSDT: 价格$67,760 | MA20=66,439 | MA50=66,795 | 信号: None
[02-27 17:01] ETHUSDT: 价格$2,034 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:06] BTCUSDT: 价格$67,857 | MA20=66,444 | MA50=66,797 | 信号: None
[02-27 17:07] ETHUSDT: 价格$2,038 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:12] BTCUSDT: 价格$68,025 | MA20=66,452 | MA50=66,801 | 信号: None
[02-27 17:12] ETHUSDT: 价格$2,044 | MA20=1,973 | MA50=1,954 | 信号: 做多
[02-27 17:17] BTCUSDT: 价格$67,940 | MA20=66,448 | MA50=66,799 | 信号: None
[02-27 17:17] ETHUSDT: 价格$2,039 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:22] BTCUSDT: 价格$67,920 | MA20=66,447 | MA50=66,799 | 信号: None
[02-27 17:22] ETHUSDT: 价格$2,039 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:27] BTCUSDT: 价格$67,912 | MA20=66,446 | MA50=66,798 | 信号: None
[02-27 17:27] ETHUSDT: 价格$2,036 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:32] BTCUSDT: 价格$67,993 | MA20=66,450 | MA50=66,800 | 信号: None
[02-27 17:32] ETHUSDT: 价格$2,040 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:37] BTCUSDT: 价格$67,804 | MA20=66,441 | MA50=66,796 | 信号: None
[02-27 17:37] ETHUSDT: 价格$2,032 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:42] BTCUSDT: 价格$67,849 | MA20=66,443 | MA50=66,797 | 信号: None
[02-27 17:42] ETHUSDT: 价格$2,033 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:47] BTCUSDT: 价格$67,982 | MA20=66,450 | MA50=66,800 | 信号: None
[02-27 17:47] ETHUSDT: 价格$2,034 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:52] BTCUSDT: 价格$67,907 | MA20=66,446 | MA50=66,798 | 信号: None
[02-27 17:52] ETHUSDT: 价格$2,031 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 17:57] BTCUSDT: 价格$67,972 | MA20=66,449 | MA50=66,800 | 信号: None
[02-27 17:57] ETHUSDT: 价格$2,033 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:02] BTCUSDT: 价格$67,971 | MA20=66,449 | MA50=66,800 | 信号: None
[02-27 18:02] ETHUSDT: 价格$2,035 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:07] BTCUSDT: 价格$67,904 | MA20=66,446 | MA50=66,798 | 信号: None
[02-27 18:07] ETHUSDT: 价格$2,034 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:12] BTCUSDT: 价格$67,929 | MA20=66,447 | MA50=66,799 | 信号: None
[02-27 18:12] ETHUSDT: 价格$2,033 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:17] BTCUSDT: 价格$67,984 | MA20=66,450 | MA50=66,800 | 信号: None
[02-27 18:17] ETHUSDT: 价格$2,038 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:22] BTCUSDT: 价格$67,998 | MA20=66,451 | MA50=66,800 | 信号: None
[02-27 18:22] ETHUSDT: 价格$2,036 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:27] BTCUSDT: 价格$68,003 | MA20=66,451 | MA50=66,800 | 信号: None
[02-27 18:27] ETHUSDT: 价格$2,036 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:32] BTCUSDT: 价格$68,029 | MA20=66,452 | MA50=66,801 | 信号: None
[02-27 18:32] ETHUSDT: 价格$2,038 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:37] BTCUSDT: 价格$67,845 | MA20=66,443 | MA50=66,797 | 信号: None
[02-27 18:37] ETHUSDT: 价格$2,032 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:42] BTCUSDT: 价格$67,783 | MA20=66,440 | MA50=66,796 | 信号: None
[02-27 18:42] ETHUSDT: 价格$2,028 | MA20=1,972 | MA50=1,954 | 信号: 做多
[02-27 18:47] BTCUSDT: 价格$67,421 | MA20=66,422 | MA50=66,789 | 信号: None
[02-27 18:47] ETHUSDT: 价格$2,015 | MA20=1,971 | MA50=1,953 | 信号: 做多
[02-27 18:52] BTCUSDT: 价格$67,385 | MA20=66,420 | MA50=66,788 | 信号: None
[02-27 18:52] ETHUSDT: 价格$2,015 | MA20=1,971 | MA50=1,953 | 信号: 做多
[02-27 18:57] BTCUSDT: 价格$67,420 | MA20=66,422 | MA50=66,789 | 信号: None
[02-27 18:57] ETHUSDT: 价格$2,013 | MA20=1,971 | MA50=1,953 | 信号: 做多
[02-27 19:02] BTCUSDT: 价格$67,397 | MA20=66,421 | MA50=66,788 | 信号: None
[02-27 19:02] ETHUSDT: 价格$2,013 | MA20=1,971 | MA50=1,953 | 信号: 做多
[02-27 19:07] BTCUSDT: 价格$67,338 | MA20=66,418 | MA50=66,787 | 信号: None
[02-27 19:07] ETHUSDT: 价格$2,010 | MA20=1,971 | MA50=1,953 | 信号: 做多
[02-27 19:12] BTCUSDT: 价格$66,951 | MA20=66,398 | MA50=66,779 | 信号: None
[02-27 19:12] ETHUSDT: 价格$1,989 | MA20=1,970 | MA50=1,953 | 信号: None
[02-27 19:17] BTCUSDT: 价格$66,973 | MA20=66,400 | MA50=66,780 | 信号: None
[02-27 19:17] ETHUSDT: 价格$1,993 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:22] BTCUSDT: 价格$66,839 | MA20=66,393 | MA50=66,777 | 信号: None
[02-27 19:22] ETHUSDT: 价格$1,994 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:27] BTCUSDT: 价格$66,839 | MA20=66,393 | MA50=66,777 | 信号: None
[02-27 19:27] ETHUSDT: 价格$1,992 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:32] BTCUSDT: 价格$66,875 | MA20=66,395 | MA50=66,778 | 信号: None
[02-27 19:32] ETHUSDT: 价格$1,995 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:37] BTCUSDT: 价格$66,851 | MA20=66,393 | MA50=66,777 | 信号: None
[02-27 19:37] ETHUSDT: 价格$1,994 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:42] BTCUSDT: 价格$66,748 | MA20=66,388 | MA50=66,775 | 信号: None
[02-27 19:42] ETHUSDT: 价格$1,993 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:47] BTCUSDT: 价格$66,780 | MA20=66,390 | MA50=66,776 | 信号: None
[02-27 19:47] ETHUSDT: 价格$1,992 | MA20=1,970 | MA50=1,953 | 信号: 做多
[02-27 19:52] BTCUSDT: 价格$66,688 | MA20=66,385 | MA50=66,774 | 信号: None
[02-27 19:52] ETHUSDT: 价格$1,986 | MA20=1,970 | MA50=1,953 | 信号: None
[02-27 19:57] BTCUSDT: 价格$66,668 | MA20=66,384 | MA50=66,774 | 信号: None
[02-27 19:57] ETHUSDT: 价格$1,983 | MA20=1,970 | MA50=1,953 | 信号: None
[02-27 20:02] BTCUSDT: 价格$66,724 | MA20=66,387 | MA50=66,775 | 信号: None
[02-27 20:02] ETHUSDT: 价格$1,983 | MA20=1,970 | MA50=1,953 | 信号: None
[02-27 20:07] BTCUSDT: 价格$66,693 | MA20=66,386 | MA50=66,774 | 信号: None
[02-27 20:07] ETHUSDT: 价格$1,981 | MA20=1,969 | MA50=1,953 | 信号: None
[02-27 20:12] BTCUSDT: 价格$66,746 | MA20=66,388 | MA50=66,775 | 信号: None
[02-27 20:12] ETHUSDT: 价格$1,983 | MA20=1,970 | MA50=1,953 | 信号: None
[02-27 20:17] BTCUSDT: 价格$66,600 | MA20=66,381 | MA50=66,772 | 信号: None
[02-27 20:17] ETHUSDT: 价格$1,978 | MA20=1,969 | MA50=1,953 | 信号: None
[02-27 20:22] BTCUSDT: 价格$66,552 | MA20=66,378 | MA50=66,771 | 信号: None
[02-27 20:22] ETHUSDT: 价格$1,974 | MA20=1,969 | MA50=1,953 | 信号: None
[02-27 20:27] BTCUSDT: 价格$66,592 | MA20=66,380 | MA50=66,772 | 信号: None
[02-27 20:27] ETHUSDT: 价格$1,976 | MA20=1,969 | MA50=1,953 | 信号: None
[02-27 20:32] BTCUSDT: 价格$66,485 | MA20=66,375 | MA50=66,770 | 信号: None
[02-27 20:32] ETHUSDT: 价格$1,973 | MA20=1,969 | MA50=1,952 | 信号: None
[02-27 20:37] BTCUSDT: 价格$66,226 | MA20=66,362 | MA50=66,765 | 信号: 做空
[02-27 20:37] ETHUSDT: 价格$1,967 | MA20=1,969 | MA50=1,952 | 信号: None
[02-27 20:42] BTCUSDT: 价格$66,036 | MA20=66,353 | MA50=66,761 | 信号: 做空
[02-27 20:42] ETHUSDT: 价格$1,960 | MA20=1,968 | MA50=1,952 | 信号: None
[02-27 20:47] BTCUSDT: 价格$66,084 | MA20=66,355 | MA50=66,762 | 信号: 做空
[02-27 20:47] ETHUSDT: 价格$1,958 | MA20=1,968 | MA50=1,952 | 信号: None
[02-27 20:52] BTCUSDT: 价格$66,059 | MA20=66,354 | MA50=66,761 | 信号: 做空
[02-27 20:52] ETHUSDT: 价格$1,961 | MA20=1,968 | MA50=1,952 | 信号: None
[02-27 20:57] BTCUSDT: 价格$66,035 | MA20=66,353 | MA50=66,761 | 信号: 做空
[02-27 20:57] ETHUSDT: 价格$1,961 | MA20=1,968 | MA50=1,952 | 信号: None
[02-27 21:02] BTCUSDT: 价格$66,110 | MA20=66,503 | MA50=66,741 | 信号: 做空
[02-27 21:02] ETHUSDT: 价格$1,961 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:07] BTCUSDT: 价格$66,128 | MA20=66,504 | MA50=66,741 | 信号: 做空
[02-27 21:07] ETHUSDT: 价格$1,963 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:12] BTCUSDT: 价格$66,045 | MA20=66,500 | MA50=66,740 | 信号: 做空
[02-27 21:12] ETHUSDT: 价格$1,961 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:17] BTCUSDT: 价格$65,914 | MA20=66,493 | MA50=66,737 | 信号: 做空
[02-27 21:17] ETHUSDT: 价格$1,958 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:22] BTCUSDT: 价格$66,072 | MA20=66,501 | MA50=66,740 | 信号: 做空
[02-27 21:22] ETHUSDT: 价格$1,968 | MA20=1,976 | MA50=1,952 | 信号: None
[02-27 21:27] BTCUSDT: 价格$65,996 | MA20=66,497 | MA50=66,739 | 信号: 做空
[02-27 21:27] ETHUSDT: 价格$1,966 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:32] BTCUSDT: 价格$66,014 | MA20=66,498 | MA50=66,739 | 信号: 做空
[02-27 21:32] ETHUSDT: 价格$1,964 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:37] BTCUSDT: 价格$65,895 | MA20=66,492 | MA50=66,737 | 信号: 做空
[02-27 21:37] ETHUSDT: 价格$1,960 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:42] BTCUSDT: 价格$65,880 | MA20=66,492 | MA50=66,736 | 信号: 做空
[02-27 21:42] ETHUSDT: 价格$1,957 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:47] BTCUSDT: 价格$65,768 | MA20=66,486 | MA50=66,734 | 信号: 做空
[02-27 21:47] ETHUSDT: 价格$1,953 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:52] BTCUSDT: 价格$65,797 | MA20=66,487 | MA50=66,735 | 信号: 做空
[02-27 21:52] ETHUSDT: 价格$1,959 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 21:57] BTCUSDT: 价格$65,800 | MA20=66,488 | MA50=66,735 | 信号: 做空
[02-27 21:57] ETHUSDT: 价格$1,957 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:02] BTCUSDT: 价格$66,003 | MA20=66,498 | MA50=66,739 | 信号: 做空
[02-27 22:02] ETHUSDT: 价格$1,963 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:07] BTCUSDT: 价格$66,050 | MA20=66,500 | MA50=66,740 | 信号: 做空
[02-27 22:07] ETHUSDT: 价格$1,962 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:12] BTCUSDT: 价格$66,074 | MA20=66,501 | MA50=66,740 | 信号: 做空
[02-27 22:12] ETHUSDT: 价格$1,962 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:17] BTCUSDT: 价格$66,105 | MA20=66,503 | MA50=66,741 | 信号: 做空
[02-27 22:17] ETHUSDT: 价格$1,962 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:22] BTCUSDT: 价格$66,042 | MA20=66,500 | MA50=66,739 | 信号: 做空
[02-27 22:22] ETHUSDT: 价格$1,960 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:27] BTCUSDT: 价格$66,028 | MA20=66,499 | MA50=66,739 | 信号: 做空
[02-27 22:27] ETHUSDT: 价格$1,959 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:32] BTCUSDT: 价格$65,921 | MA20=66,494 | MA50=66,737 | 信号: 做空
[02-27 22:32] ETHUSDT: 价格$1,957 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:37] BTCUSDT: 价格$65,715 | MA20=66,483 | MA50=66,733 | 信号: 做空
[02-27 22:37] ETHUSDT: 价格$1,946 | MA20=1,974 | MA50=1,952 | 信号: None
[02-27 22:42] BTCUSDT: 价格$65,862 | MA20=66,491 | MA50=66,736 | 信号: 做空
[02-27 22:42] ETHUSDT: 价格$1,951 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:47] BTCUSDT: 价格$66,100 | MA20=66,503 | MA50=66,741 | 信号: 做空
[02-27 22:47] ETHUSDT: 价格$1,957 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:52] BTCUSDT: 价格$66,299 | MA20=66,512 | MA50=66,745 | 信号: 做空
[02-27 22:52] ETHUSDT: 价格$1,964 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 22:57] BTCUSDT: 价格$66,197 | MA20=66,507 | MA50=66,743 | 信号: 做空
[02-27 22:57] ETHUSDT: 价格$1,961 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:02] BTCUSDT: 价格$66,248 | MA20=66,510 | MA50=66,744 | 信号: 做空
[02-27 23:02] ETHUSDT: 价格$1,960 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:07] BTCUSDT: 价格$66,239 | MA20=66,509 | MA50=66,743 | 信号: 做空
[02-27 23:07] ETHUSDT: 价格$1,959 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:12] BTCUSDT: 价格$66,249 | MA20=66,510 | MA50=66,744 | 信号: 做空
[02-27 23:12] ETHUSDT: 价格$1,959 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:17] BTCUSDT: 价格$66,143 | MA20=66,505 | MA50=66,741 | 信号: 做空
[02-27 23:17] ETHUSDT: 价格$1,952 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:22] BTCUSDT: 价格$66,051 | MA20=66,500 | MA50=66,740 | 信号: 做空
[02-27 23:22] ETHUSDT: 价格$1,951 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:27] BTCUSDT: 价格$66,064 | MA20=66,501 | MA50=66,740 | 信号: 做空
[02-27 23:27] ETHUSDT: 价格$1,950 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:32] BTCUSDT: 价格$66,192 | MA20=66,507 | MA50=66,742 | 信号: 做空
[02-27 23:32] ETHUSDT: 价格$1,951 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:37] BTCUSDT: 价格$66,261 | MA20=66,511 | MA50=66,744 | 信号: 做空
[02-27 23:37] ETHUSDT: 价格$1,957 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:42] BTCUSDT: 价格$65,884 | MA20=66,492 | MA50=66,736 | 信号: 做空
[02-27 23:42] ETHUSDT: 价格$1,949 | MA20=1,975 | MA50=1,952 | 信号: None
[02-27 23:47] BTCUSDT: 价格$65,700 | MA20=66,483 | MA50=66,733 | 信号: 做空
[02-27 23:47] ETHUSDT: 价格$1,941 | MA20=1,974 | MA50=1,951 | 信号: None
[02-27 23:52] BTCUSDT: 价格$65,744 | MA20=66,485 | MA50=66,734 | 信号: 做空
[02-27 23:52] ETHUSDT: 价格$1,942 | MA20=1,974 | MA50=1,951 | 信号: None
